PoiID	NEAR_X	NEAR_Y
849	584209.1037	1108325.494
850	583943.459	1110218.424
851	583912.0684	1110254.41
852	583926.1602	1110259.502
853	583914.8877	1110272.079
854	583904.1761	1110263.458
855	584029.7373	1108116.946
856	584005.3227	1108115.528
857	584084.6152	1108209.551
858	584055.1704	1108174.636
859	583970.641	1108074.403
860	584902.8387	1109077.895
861	584908.0829	1109069.728
862	584922.3286	1109047.544
863	584946.154	1109015.748
864	583931.9332	1108002.066
865	583923.0705	1107991.372
866	583845.3472	1107925.834
867	583752.7912	1107793.64
868	583912.4584	1107978.568
869	583921.782	1108016.467
870	583848.2873	1107861.649
871	583959.9895	1108035.379
872	583699.4592	1107752.876
873	583821.7385	1107897.839
874	583660.5707	1107707.132
875	582440.3981	1108854.233
876	582558.5105	1108767.835
877	582656.6988	1108673.567
878	582860.069	1108550.226
879	583436.9781	1107444.711
880	583591.4273	1107625.801
881	583622.8417	1107662.753
882	583572.1842	1107603.166
883	583500.4944	1107517.727
884	583642.1387	1107685.451
885	582953.4154	1108486.696
886	583022.8173	1108420.531
887	583053.7109	1108399.219
888	583254.812	1107230.984
889	583232.6299	1107204.698
890	583296.9829	1107260.412
891	583099.8543	1107044.403
892	583263.7041	1107241.521
893	583157.48	1108327.04
894	583194.7542	1108322.084
895	582909.7213	1106973.143
896	583267.1024	1108271.156
897	583319.129	1108234.534
898	583549.709	1108074.719
899	583555.008	1108055.134
900	583734.5444	1107948.499
901	583798.4586	1107847.81
902	584302.3557	1107774.092
903	584257.3931	1107671.669
904	584377.0767	1107839.039
905	584559.5212	1107980.144
906	584030.8219	1107787.92
907	585091.0316	1108470.282
908	584996.7127	1108387.109
909	585027.6664	1108392.848
910	584793.266	1108184.033
911	584803.7191	1108194.253
912	584771.2419	1108164.926
913	584732.0884	1108130.963
914	584681.9724	1108087.492
915	584528.6946	1107974.013
916	584405.5032	1107863.388
917	584362.5684	1107805.152
918	586680.6627	1110026.39
919	585525.5432	1110557.704
920	585535.633	1110566.374
921	585673.4096	1110684.766
922	585565.6823	1110592.195
923	586562.6369	1110458.281
924	586854.3461	1110070.841
925	586862.4786	1110118.235
926	586619.823	1110359.629
927	586584.5172	1110420.71
928	586428.6171	1110687.455
929	586377.5172	1110796.284
930	586338.9846	1110883.086
931	586312.0703	1110939.993
932	586290.5965	1110984.777
933	585797.5148	1110797.72
934	586274.764	1111017.797
935	586276.6172	1111013.932
936	585950.9688	1110883.548
937	585958.8917	1110888.954
938	586140.2461	1111005.222
939	586116.8798	1110990.559
940	586383.7135	1110693.865
941	586162.8765	1111042.772
942	586158.2393	1111039.888
943	586304.3963	1110655.7
944	586176.2621	1110593.613
945	586321.684	1110664.019
946	586211.0038	1110610.626
947	586137.1212	1110574.445
948	586106.3737	1110557.974
949	585656.8512	1110358.235
950	585830.2648	1110366.689
951	585645.0566	1110370.247
952	585786.9457	1110225.906
953	585653.0763	1110362.079
954	585756.4141	1110257.255
955	585748.7462	1110265.128
956	585976.5626	1110032.876
957	585983.6348	1110025.743
958	585921.941	1110087.969
959	585973.6179	1110035.846
960	585940.9611	1110068.785
961	585984.9094	1110024.458
962	586012.8297	1109996.297
963	586032.9144	1109976.04
964	586036.1758	1109972.751
965	586051.1346	1109957.668
966	586056.0075	1109952.754
967	586139.1354	1110575.432
968	586168.9828	1110590.048
969	586124.0601	1110567.855
970	586147.0524	1110579.309
971	586154.9611	1110583.182
972	586146.9138	1110579.241
973	585898.4548	1110414.781
974	586046.5653	1110520.442
975	586051.0375	1110523.469
976	585943.4368	1110448.068
977	585751.2694	1110726.185
978	585746.4681	1110724.915
979	585940.1106	1110445.762
980	585751.2694	1110726.185
981	585931.2929	1110439.245
982	585751.2694	1110726.185
983	585625.6477	1110390.014
984	585637.4378	1110378.006
985	585636.4385	1110379.024
986	585866.5653	1110391.789
987	585853.2062	1110382.521
988	585851.2785	1110381.19
989	585676.4383	1110687.369
