PoiID	NEAR_X	NEAR_Y
340	856881.2986	1758464.993
341	857017.4896	1758447.036
342	860920.714	1759097.352
343	855358.8151	1759326.409
344	823577.9725	1589924.887
345	823968.4277	1588080.211
346	824018.8684	1588067.328
347	823888.6724	1588100.126
348	823779.5422	1588126.031
349	830948.7981	1590598.995
350	830930.021	1590600.399
351	830225.7708	1590676.283
352	823397.3693	1587026.669
353	825422.3049	1588401.823
354	813541.2085	1522152.4
355	813541.2085	1522152.4
356	850023.849	1606386.907
357	839514.0102	1617279.989
358	826970.6128	1600071.459
359	823638.5995	1590121.936
360	823589.9351	1589773.487
361	823628.9113	1590097.139
362	824531.8971	1590073.687
363	852044.2718	1767544.537
364	908292.7809	1677807.598
365	856558.0437	1758480.383
366	791200.2985	1527240.039
367	923026.6538	1437737.092
368	872928.0728	1484549.541
369	860474.6225	1760495.095
370	856576.8415	1758831.856
371	859004.9001	1760900.091
372	855847.0267	1763146.458
373	859607.4906	1760762.54
374	859435.7275	1760894.367
375	859691.8816	1760715.615
376	859414.7051	1760908.741
377	858870.8065	1761204.293
378	860474.6225	1760495.095
379	860485.1871	1760508.263
380	860485.1871	1760508.263
381	860485.1871	1760508.263
382	860485.1871	1760508.263
383	858952.4449	1761157.641
384	860826.9709	1759173.585
385	860956.5276	1759059.05
386	861003.1636	1758982.427
387	861198.2441	1758517.803
388	861216.0231	1758292.348
389	904273.365	1685850.035
390	872979.0988	1725251.115
391	872438.7122	1725650.114
392	872354.5849	1724738.798
393	851922.9437	1760858.116
394	852490.4721	1760700.698
395	853093.1364	1761365.727
396	854131.6871	1764807.411
397	853823.4015	1763856.309
398	853586.4911	1763142.476
399	853660.2548	1763513.184
400	853883.6776	1763929.343
401	853608.1777	1763254.355
402	853621.5543	1763324.816
403	853602.5054	1763224.48
404	860485.1871	1760508.263
405	873189.217	1725096.253
406	872931.0262	1724295.157
407	872796.307	1724391.444
408	874753.0994	1722966.196
409	874610.1903	1723052.861
410	874660.9474	1724061.774
411	874754.3525	1723999.745
412	873934.2415	1723461.867
413	873930.5783	1723464.039
414	872956.5171	1723506.793
415	873084.5819	1724147.085
416	873207.7154	1724063.16
417	876414.7296	1723240.032
418	876321.8341	1723183.006
419	875629.5169	1723386.065
420	876317.5111	1723180.355
421	860485.1871	1760508.263
422	902130.0346	1679242.615
423	823622.0854	1588305.361
424	834397.2984	1558749.391
425	833407.5655	1557698.419
426	966364.6609	1453728.295
427	966510.0383	1453536.639
428	966623.7305	1453363.235
429	967855.4114	1452578.711
430	967146.4514	1452701.25
431	968935.0677	1451165.1
432	969077.2558	1451212.634
433	969184.5228	1451255.86
434	966897.1558	1445981.273
435	968921.2258	1451161.008
436	968826.7083	1451133.197
437	956784.1816	1474837.352
438	855837.3061	1763153.482
439	855925.169	1758345.02
440	855925.169	1758345.02
441	856061.6241	1758762.928
442	860448.4535	1757664.603
443	860455.4087	1757640.244
444	855925.169	1758345.02
445	856330.4394	1759200.034
446	947578.5725	1534207.995
447	948294.8833	1535265.194
448	948340.6977	1535229.426
449	947724.9873	1533845.489
450	967915.5974	1451501.731
451	855635.8549	1759190.167
452	855642.4606	1759187.233
453	855607.0157	1759204.076
454	875628.4751	1722072.077
455	875058.1701	1722776.216
456	875083.4139	1722760.747
457	875353.7807	1723588.553
458	875394.3608	1723557.662
459	948202.306	1535335.404
460	948427.1495	1535052.389
461	948429.9798	1534994.642
462	857142.1648	1758423.119
463	875686.2848	1723342.448
464	872028.1575	1723950.936
465	875617.9019	1723394.549
466	874687.3869	1723006.046
467	874660.5728	1723022.307
468	874674.091	1723014.109
469	874716.0517	1722988.663
470	874881.8783	1722902.72
471	872021.4665	1723954.271
472	874726.2762	1722982.462
473	874875.8865	1722909.322
474	872006.2227	1723961.991
475	872002.5569	1723963.848
476	875316.8682	1723612.769
477	875582.2157	1723419.498
478	873279.9827	1724004.107
479	874079.5099	1723374.686
480	875875.7373	1723196.879
481	874006.2312	1723393.478
482	873179.7405	1724087.772
483	873222.1273	1724050.48
484	872043.2437	1723943.428
485	872840.4821	1724356.889
486	873083.0293	1724148.41
487	873014.4016	1724203.064
488	873144.9866	1724095.552
489	872959.774	1724245.307
490	873074.933	1724155.317
491	872039.5023	1723945.29
492	873142.6806	1724097.519
493	872174.2599	1723877.601
494	871576.6289	1725178.266
495	873906.5381	1724266.127
496	859010.8221	1759381.815
497	873536.859	1724843.04
498	872567.425	1721949.223
499	871515.9131	1724503.87
500	873679.9179	1724734.695
501	873475.3167	1724889.021
502	873780.3262	1721782.436
503	873823.0188	1721763.415
504	873865.0007	1721744.71
505	871172.6603	1723801.459
506	874363.7106	1724248.019
507	855925.169	1758345.02
508	856152.1705	1758720.524
509	856316.4559	1758519.046
510	857399.6696	1758471.765
511	855925.169	1758345.02
512	855925.169	1758345.02
513	855925.169	1758345.02
514	856046.2148	1758474.131
515	856431.5368	1758478.962
516	856046.2148	1758474.131
517	856420.1031	1758479.553
518	856066.7574	1758745.689
519	856657.9198	1758482.097
520	856647.7077	1758481.924
521	855925.169	1758345.02
522	856259.1042	1758560.644
523	856208.5377	1758489.51
524	856637.509	1758481.752
525	856177.2123	1758491.83
526	855798.7718	1758373.232
527	855660.4967	1758412.944
528	855528.2675	1758457.059
529	856421.4728	1758479.483
530	855792.6364	1758374.453
531	856279.1023	1759123.959
532	855548.2715	1758450.277
533	856129.4024	1758999.322
534	856019.9453	1759047.102
535	858063.0521	1758588.076
536	858057.566	1758587.602
537	858049.857	1758586.936
538	856508.4191	1759539.002
539	856512.0644	1759546.561
540	860011.3899	1760027.104
541	855341.0206	1758475.316
542	856825.6122	1758473.793
543	856831.776	1758472.819
544	856571.6804	1759473.655
545	855271.129	1759391.064
546	856878.9182	1758465.369
547	855807.6397	1759125.114
548	857552.5093	1758516.925
549	856869.1307	1758466.916
550	856847.8321	1758470.282
551	856854.595	1758469.213
552	856838.4243	1758471.768
553	855925.169	1758345.02
554	855925.169	1758345.02
555	855925.169	1758345.02
556	855925.169	1758345.02
557	855925.169	1758345.02
558	855925.169	1758345.02
559	855925.169	1758345.02
560	855925.169	1758345.02
561	855925.169	1758345.02
562	855925.169	1758345.02
563	855925.169	1758345.02
564	855925.169	1758345.02
565	855925.169	1758345.02
566	855925.169	1758345.02
567	855925.169	1758345.02
568	855925.169	1758345.02
569	857165.3819	1758419.744
570	857176.2195	1758418.292
571	856454.2712	1759421.927
572	857145.9121	1758422.352
573	858416.0731	1758845.14
574	857168.7071	1758419.299
575	857145.9121	1758422.352
576	857145.9121	1758422.352
577	856828.6613	1758754.534
578	859518.1886	1759532.018
579	859516.3906	1759531.411
580	857151.5369	1758421.598
581	857116.0708	1758428.459
582	857858.6913	1758572.498
583	857806.9646	1758569.081
584	957059.315	1491462.403
585	957066.0929	1491465.89
586	957071.3711	1491471.382
587	957293.9045	1492281.345
588	849911.4696	1606195.664
589	849998.9855	1606345.724
590	843974.848	1602558.312
591	843998.37	1602567.152
592	842156.7345	1601595.234
593	854360.3225	1617110.497
594	854672.0712	1617669.229
595	854771.2273	1616465.657
596	854985.6696	1616410.113
597	853759.9454	1614967.28
598	853759.1053	1614960.645
599	855570.4685	1616425.405
600	854365.4224	1617362.2
601	854179.3198	1615883.759
602	854176.8202	1615882.02
603	830136.6502	1746682.611
604	845423.3799	1735511.027
605	845348.0752	1735512.856
606	845348.4596	1735512.847
607	845380.4703	1765920.253
608	845207.122	1764970.129
609	844593.3181	1764127.15
610	825145.5714	1588103.155
611	864521.2854	1750777.157
612	856550.4634	1759488.034
613	855700.7204	1758399.378
614	855706.8103	1758397.176
615	872100.5646	1725331.754
616	908090.8612	1678524.406
617	909682.6883	1674474.131
618	855280.8553	1758468.87
619	855423.2718	1758482.666
620	855925.169	1758345.02
621	855470.8303	1758476.783
622	860002.5953	1758874.292
623	855260.581	1758468.396
624	855451.3861	1758480.44
625	855432.3542	1758482.123
626	906849.7393	1675950.904
627	855729.7718	1758389.687
628	856077.3516	1758725.391
629	856099.6352	1758701.779
630	872774.1877	1725407.245
631	872775.1992	1725406.546
632	768754.3685	1728462.077
633	765824.4026	1726197.608
634	860938.1586	1757498.683
635	856310.8478	1758483.577
636	856665.4806	1758482.226
637	955374.234	1520423.378
638	856422.928	1759354.882
639	909870.525	1673650.03
640	824536.5116	1547564.936
641	824536.3767	1547564.734
642	878848.3831	1727108.24
643	878858.4643	1727120.37
644	878784.5001	1727091.308
645	879179.5409	1727067.971
646	879143.9768	1727106.577
647	928784.38	1539782.501
648	766676.1633	1758015.308
649	766921.6043	1758302.861
650	766330.9989	1757489.373
651	766541.0252	1757854.98
652	766759.202	1758113.188
653	767300.9927	1760490.302
654	766256.0676	1757388.655
655	766377.7856	1757599.156
656	766354.5767	1757543.923
657	766618.5978	1757947.962
658	766695.3092	1758037.892
659	766746.9654	1758098.816
660	766767.0677	1758122.335
661	766698.4921	1758041.646
662	766701.3718	1758045.043
663	766734.1867	1758083.74
664	771394.0682	1762769.476
665	767172.1909	1760557.417
666	764963.3398	1754290.308
667	753061.5974	1749663.407
668	753061.5974	1749663.407
669	780115.4218	1756076.18
670	780115.4218	1756076.18
671	780442.9726	1762644.654
672	774924.4671	1764252.365
673	774897.407	1764256.368
674	774707.4633	1764382.602
675	784090.1432	1761938.711
676	783809.5947	1761886.375
677	783334.8264	1761817.476
678	782408.8736	1761338.537
679	783484.5192	1762582.57
680	783612.631	1762259.677
681	783644.7999	1762131.823
682	783624.8175	1762065.483
683	783608.1934	1762035.033
684	783612.5672	1762244.442
685	783574.1831	1762438.004
686	783248.1189	1761799.926
687	803224.137	1742486.202
688	803682.9803	1742944.922
689	803769.479	1743021.85
690	803574.5863	1742848.739
691	804060.5538	1743613.678
692	803622.6456	1744380.687
693	803356.085	1744565.352
694	852891.5226	1758913.087
695	856316.5632	1758483.305
696	856531.4145	1758479.831
697	856448.5605	1758479.349
698	856703.1755	1758482.865
699	856719.6207	1758483.143
700	856332.8224	1758482.863
701	856337.7587	1758482.729
702	856280.7451	1758485.009
703	856295.8694	1758484.29
704	856620.0181	1758762.022
705	856359.3974	1758482.141
706	855756.149	1758381.714
707	857187.1061	1758416.834
708	857173.1126	1758418.709
709	857148.4666	1758422.01
710	857157.6265	1758420.783
711	857164.9555	1758419.801
712	857227.8045	1758411.935
713	830136.6502	1746682.611
714	830136.6502	1746682.611
715	830136.6502	1746682.611
716	830136.6502	1746682.611
717	856391.5409	1758481.029
718	857989.6133	1758581.73
719	824531.8844	1590073.997
720	824531.8668	1590074.425
721	823614.2214	1589214.054
722	824460.6552	1547450.99
723	824594.0789	1547652.134
724	766403.7644	1757658.264
725	766345.9917	1757524.061
726	766181.544	1757271.519
727	753061.5974	1749663.407
728	753061.5974	1749663.407
729	824859.7363	1548139.849
730	824840.6943	1548249.76
731	825206.9338	1546935.033
732	824532.8019	1547559.396
733	856347.7394	1758894.963
734	946994.2146	1536609.516
735	946983.1248	1536614.291
736	946983.1248	1536614.291
737	946985.0869	1536613.446
738	946994.2146	1536609.516
739	946994.2146	1536609.516
740	860935.6639	1757498.038
741	908991.5677	1561760.74
742	908718.8113	1563629.749
743	908681.4358	1563417.917
744	909105.3669	1563134.137
745	908672.2216	1563506.679
746	909090.42	1563037.509
747	909035.2373	1562779.043
748	909032.5741	1562769.405
749	909044.5003	1562811.772
750	908963.7083	1562203.039
751	908991.7793	1561834.83
752	908992.7415	1561788.289
753	908992.5468	1561783.674
754	908988.4262	1561687.454
755	908980.2972	1561589.409
756	908863.0965	1561001.757
757	901189.4069	1590987.296
758	901185.1217	1591001.768
759	908730.173	1563907.116
760	908676.0944	1563529.427
761	908674.7174	1563453.431
762	908687.6602	1563385.473
763	909022.5788	1562541.891
764	909021.4549	1562530.672
765	909000.1289	1562391.627
766	912896.7022	1547249.305
767	913836.9145	1546396.254
768	927845.3358	1591423.817
769	927623.0905	1591259.819
770	927579.3069	1591230.285
771	927857.0599	1591435.099
772	927957.2765	1591552.172
773	928061.7433	1591641.283
774	927476.7214	1591134.778
775	927520.2524	1591187.094
776	927558.0827	1591215.969
777	927771.76	1591366.931
778	928109.4734	1591678.601
779	928109.4734	1591678.601
780	928109.4734	1591678.601
781	928109.4734	1591678.601
782	928109.4734	1591678.601
783	928109.4734	1591678.601
784	928109.4734	1591678.601
785	928175.151	1591683.503
786	928352.7532	1591697.86
787	928557.0695	1591709.945
788	910757.5265	1556703.34
789	910779.8276	1556648.586
790	912814.0209	1553991.857
791	918946.101	1648039.492
792	928135.3096	1591680.529
793	928183.2946	1591684.111
794	928282.3747	1591692.098
795	928228.7756	1591687.711
796	928260.5941	1591690.315
797	928986.731	1592103.38
798	929104.9261	1592459.356
799	929274.4659	1592895.82
800	929298.0154	1594977.652
801	937747.0587	1570849.305
802	937635.8563	1570886.853
803	937746.4781	1570859.653
804	937520.9243	1570929.328
805	937498.6995	1570962.501
806	937545.0175	1571134.734
807	937540.5464	1571118.303
808	937539.8097	1571115.596
809	937583.9649	1571277.7
810	921655.6381	1649268.416
811	937391.0568	1570562.552
812	938556.7516	1570405.018
813	923928.0642	1645559.346
814	925366.7485	1642605.548
815	925391.0911	1642550.109
816	925446.4077	1642417.398
817	925550.1317	1642169.696
818	925596.7812	1642071.391
819	846801.5121	1761743.519
820	832978.7825	1758319.821
821	920220.6504	1653281.014
822	920182.6355	1653351.158
823	923147.5896	1647297.152
824	823415.4769	1546926.439
825	823415.4769	1546926.439
826	823415.4769	1546926.439
827	823415.4769	1546926.439
828	821887.0233	1546062.679
829	822830.9131	1546263.337
830	822820.7667	1546236.341
831	971778.0695	1446685.381
832	964505.4765	1458551.775
833	964495.0932	1458692.642
834	964498.5467	1458642.034
835	964498.3477	1458644.934
836	964494.5	1458702.007
837	964490.7534	1458761.162
838	964498.6479	1458640.559
839	969226.9022	1447214.875
840	978299.8816	1437015.532
841	977995.9284	1437257.149
842	945493.102	1539126.29
843	957169.5366	1545671.934
844	848460.0024	1767287.98
845	911229.089	1671731.434
846	848460.4154	1767219.71
847	907171.7907	1676042.3
848	906805.7609	1675937.551
849	909384.3952	1675622.369
850	908777.436	1675456.07
851	855925.169	1758345.02
852	832933.9736	1515925.881
853	832988.0127	1515810.577
854	832993.2671	1515849.874
855	832925.1921	1515944.11
856	832440.6076	1516546.071
857	832440.2656	1516545.12
858	858794.1721	1498156.777
859	858938.1613	1498129.774
860	789151.8144	1627463.21
861	956189.5049	1524482.544
862	955603.3964	1525112.768
863	956279.2087	1524677.619
864	956339.0839	1524788.197
865	956193.2318	1524490.854
866	956193.7001	1524491.899
867	955858.7705	1525533.35
868	956459.8389	1525017.495
869	956479.9949	1525057.567
870	956466.863	1525031.173
871	956235.1326	1524549.199
872	956262.0601	1524607.67
873	956469.235	1525035.791
874	956387.2224	1524846.816
875	956126.8993	1524342.857
876	956368.2371	1524811.937
877	956792.0231	1526093.382
878	956711.5686	1526840.795
879	942381.4553	1544491.761
880	855893.2843	1763113.63
881	860365.8241	1759478.81
882	856548.6109	1758480.188
883	899371.0123	1462487.553
884	899428.9445	1462409.721
885	899278.3516	1462605.805
886	857373.6418	1758462.925
887	860998.4176	1758991.712
888	859385.0697	1758787.437
889	860105.8022	1758608.096
890	956157.3924	1524373.876
891	956148.6278	1520072.292
892	955386.6454	1521235.943
893	812716.5812	1766793.834
894	866305.4192	1749006.241
895	957349.0172	1527753.909
896	933259.8922	1599488.114
897	932925.8606	1599264.098
898	851243.6415	1766633.182
899	851280.2219	1766642.108
900	857112.487	1760218.713
901	822759.4395	1580917.01
902	854651.8693	1616443.469
903	854722.4076	1616457.676
904	854628.4684	1616436.606
905	854421.1013	1616462.344
906	854368.9498	1617368.711
907	824038.1671	1588062.979
908	823633.5761	1588931.748
909	907571.4697	1674347.161
910	909137.2481	1675152.918
911	909290.7068	1674398.206
912	873443.5784	1723249.409
913	909836.1782	1674538.306
914	909331.855	1674753.247
915	909259.1617	1674902.653
916	909259.7322	1674901.48
917	942427.3445	1705226.621
918	942385.6411	1705357.552
919	942461.3047	1705117.729
920	907460.1138	1674331.132
921	909717.7377	1673954.553
922	908569.4094	1675421.966
923	907235.047	1675220.833
924	907376.0033	1674327.29
925	906417.3433	1673957.477
926	906412.6607	1674024.903
927	906403.5997	1674363.674
928	942614.9662	1704554.139
929	942445.9186	1705167.064
930	942403.1915	1703596.529
931	942148.1436	1703649.259
932	942428.97	1703771.146
933	941582.6013	1703884.793
934	941583.1349	1703884.424
935	941756.9992	1703813.637
936	942050.1992	1703692.914
937	942249.1991	1703621.123
938	942500.5511	1704301.308
939	942068.4307	1703682.983
940	941164.4935	1703995.919
941	940482.4625	1704113.566
942	939955.1478	1704447.324
943	939860.1231	1704632.498
944	939956.6011	1704481.591
945	939901.7213	1704578.856
946	856577.8542	1758480.74
947	832920.306	1684417.02
948	832920.306	1684417.02
949	832920.306	1684417.02
950	794226.6013	1686468.958
951	794226.6013	1686468.958
952	815323.3674	1711843.404
953	835608.595	1677330.478
954	942029.7164	1703704.072
955	940402.7062	1705599.64
956	940135.8049	1705455.483
957	944510.2709	1704998.365
958	856472.165	1758479.886
959	854417.6777	1616809.75
960	853985.8143	1615751.661
961	823936.8057	1547147.716
962	872598.5199	1627999.623
963	869571.6681	1623067.373
964	836829.6436	1595082.32
965	948739.6911	1528752.833
966	825764.5074	1546747.214
967	824812.288	1547167.993
968	830136.6502	1746682.611
969	856418.5355	1759345.486
970	830136.6502	1746682.611
971	830136.6502	1746682.611
972	830136.6502	1746682.611
973	830136.6502	1746682.611
974	830136.6502	1746682.611
975	830136.6502	1746682.611
976	830136.6502	1746682.611
977	830136.6502	1746682.611
978	833163.2786	1515443.1
979	858033.97	1758585.563
980	856431.5368	1758478.962
981	856283.5675	1758484.875
982	907997.2178	1681584.905
983	907537.3669	1675270.072
984	964512.8641	1458470.55
985	825144.8856	1547843.98
986	968985.0968	1451179.891
987	968092.0971	1452755.439
988	856123.833	1758744.788
989	856309.6252	1758591.534
990	956452.7586	1525003.707
991	959007.0968	1526593.71
992	959101.7547	1526600.858
993	958707.5634	1526573.654
994	958408.1365	1526811
995	958600.0653	1526743.456
996	958705.9165	1526711.606
997	958371.3138	1526472.376
998	958097.1281	1526376.439
999	957894.4378	1526304.511
1000	958027.9437	1526351.759
1001	958101.4938	1526378.134
1002	957458.4796	1526512.987
1003	957350.003	1526763.274
1004	957373.6572	1526708.135
