PoiID	NEAR_X	NEAR_Y
85	701757.8755	1215060.906
86	719311.8709	1211448.971
87	720815.5115	1211667.423
88	718610.2493	1211482.98
89	718760.4179	1211496.571
90	719874.0102	1211497.979
91	701370.9578	1211378.976
92	772853.2809	1200482.279
93	772712.1633	1200584.897
94	703622.17	1214577.977
95	720881.5374	1207448.408
96	720881.5374	1207448.408
97	720881.5374	1207448.408
98	720881.5374	1207448.408
99	720881.5374	1207448.408
100	720881.7642	1207446.002
101	721775.873	1181187.078
102	721617.7528	1181415.612
103	721308.3958	1181867.057
104	721457.9231	1181647.982
105	721670.8707	1181338.859
106	721705.5565	1181288.642
107	720993.2459	1182303.385
108	721004.4824	1182313.331
109	722071.9571	1180576.135
110	721725.4453	1181259.847
111	721715.2305	1181274.636
112	728730.4253	1202482.919
113	720181.8471	1193842.322
114	704165.6396	1209128.41
115	704165.378	1209116.045
116	737420.176	1221281.134
117	738876.6395	1226606.002
118	737443.2149	1218069.407
119	737459.1151	1218083.612
120	737459.2292	1218083.714
121	737580.4735	1218192.035
122	757503.8185	1239360.988
123	699162.9706	1211218.27
124	698399.4617	1210829.631
125	696491.7656	1213118.22
126	696464.0664	1213097.092
127	696500.0522	1213124.937
128	696487.4464	1213114.718
129	696453.648	1213089.072
130	700143.7277	1210815.245
131	706732.8805	1213443.135
132	703206.1405	1210293.016
133	713729.6325	1193219.484
134	713130.1971	1192976.102
135	713079.3482	1193074.801
136	712793.7567	1193717.247
137	712814.1082	1193670.576
138	712873.1145	1193522.735
139	712910.3313	1193423.991
140	712912.9973	1193416.952
141	713533.7887	1193704.363
142	713485.2526	1193821.508
143	713445.8572	1193920.197
144	745253.0094	1209336.018
145	718726.8318	1211493.431
146	717390.8467	1211102.941
147	733906.1858	1211263.438
148	733906.0502	1211347.459
149	733906.0543	1211348.295
150	743549.2339	1202607.755
151	699508.0009	1211576.447
152	699656.186	1211691.803
153	699707.8506	1211728.556
154	699754.4383	1211761.698
155	703275.2167	1207427.572
156	699622.6671	1209321.909
157	706271.2688	1213022.501
158	705939.4064	1213582.568
159	706158.0964	1213585.728
160	706114.5332	1213594.895
161	705660.5964	1213589.263
162	702160.0888	1213935.824
163	703806.4462	1215755.413
164	704138.8538	1214895.36
165	704138.9821	1214895.06
166	704138.8798	1214895.3
167	704152.1996	1214864.137
168	704193.8559	1214767.349
169	704031.5844	1215150.996
170	705393.3634	1213574.959
171	705353.177	1213570.346
172	706841.7611	1212133.516
173	706323.5814	1213050.256
